,Prob. cluster 0,Prob. cluster 1,Prob. cluster 2,Prob. cluster 3,Prob. cluster 4,Prob. cluster 5,Prob. cluster 6,Prob. cluster 7,labels
2412,0.917,0.0,0.0,0.072,0.011,0.0,0.0,0.0,0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2414,0.045,0.0,0.955,0.0,0.0,0.0,0.0,0.0,2
2415,0.829,0.0,0.0,0.003,0.143,0.025,0.0,0.0,0
2416,0.0,0.0,0.015,0.0,0.0,0.985,0.0,0.0,5
2417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2418,0.0,0.0,0.133,0.821,0.046,0.0,0.0,0.0,3
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2420,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2422,0.0,0.0,0.008,0.002,0.0,0.99,0.0,0.0,5
2423,0.0,0.0,0.023,0.0,0.0,0.977,0.0,0.0,5
2424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2425,0.0,0.0,0.014,0.985,0.001,0.0,0.0,0.0,3
2426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2429,0.0,0.0,0.0,0.933,0.0,0.0,0.067,0.0,3
2430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2435,0.901,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2437,0.451,0.0,0.0,0.043,0.506,0.0,0.0,0.0,4
2438,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,4
2439,0.999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0
2440,0.969,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2442,0.008,0.0,0.0,0.992,0.0,0.0,0.0,0.0,3
2443,0.0,0.0,0.945,0.01,0.045,0.0,0.0,0.0,2
2444,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,6
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2447,0.0,0.0,0.0,0.088,0.912,0.0,0.0,0.0,4
2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2451,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,4
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2454,0.0,0.0,0.0,0.001,0.0,0.999,0.0,0.0,5
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2457,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
2458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2459,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
2460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2461,0.018,0.0,0.0,0.001,0.981,0.0,0.0,0.0,4
2462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2464,0.0,0.0,0.002,0.0,0.0,0.998,0.0,0.0,5
2465,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,2
2466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2467,0.0,0.0,0.225,0.0,0.0,0.0,0.775,0.0,6
2468,0.943,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0
2469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2470,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2471,0.0,0.0,0.0,0.006,0.994,0.0,0.0,0.0,4
2472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2474,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0,3
2475,0.994,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2477,0.999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0
2478,0.0,0.0,0.031,0.034,0.935,0.0,0.0,0.0,4
2479,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
2480,0.996,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2483,0.0,0.0,0.002,0.0,0.0,0.998,0.0,0.0,5
2484,0.637,0.0,0.163,0.022,0.0,0.0,0.179,0.0,0
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2486,0.075,0.0,0.0,0.001,0.924,0.0,0.0,0.0,4
2487,0.285,0.0,0.0,0.002,0.713,0.0,0.0,0.0,4
2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2494,0.001,0.0,0.006,0.0,0.0,0.993,0.0,0.0,5
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2497,0.718,0.0,0.001,0.01,0.271,0.0,0.0,0.0,0
2498,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,5
2499,0.046,0.0,0.954,0.0,0.0,0.0,0.0,0.0,2
2500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2501,0.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0,2
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2503,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,5
2504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2505,0.768,0.0,0.222,0.01,0.0,0.0,0.0,0.0,0
2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2507,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2508,0.0,0.0,0.0,0.086,0.914,0.0,0.0,0.0,4
2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2510,0.071,0.0,0.0,0.929,0.0,0.0,0.0,0.0,3
2511,0.516,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0
2512,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2514,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
2515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2517,0.034,0.0,0.966,0.0,0.0,0.0,0.0,0.0,2
2518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2519,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,3
2520,0.0,0.0,0.01,0.469,0.521,0.0,0.0,0.0,4
2521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2523,0.107,0.0,0.002,0.0,0.891,0.0,0.0,0.0,4
2524,0.0,0.0,0.015,0.0,0.0,0.985,0.0,0.0,5
2525,0.789,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0
2526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2527,0.001,0.0,0.0,0.997,0.002,0.0,0.0,0.0,3
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2534,0.959,0.0,0.0,0.003,0.038,0.0,0.0,0.0,0
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2536,0.997,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0
2537,0.108,0.0,0.892,0.0,0.0,0.0,0.0,0.0,2
2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2540,0.076,0.0,0.0,0.0,0.924,0.0,0.0,0.0,4
2541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2542,0.0,0.0,0.001,0.0,0.0,0.0,0.999,0.0,6
2543,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
2544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2547,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,4
2548,0.963,0.0,0.0,0.0,0.023,0.014,0.0,0.0,0
2549,0.99,0.0,0.0,0.002,0.0,0.008,0.0,0.0,0
2550,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,4
2551,0.0,0.0,0.002,0.0,0.997,0.0,0.0,0.0,4
2552,0.968,0.0,0.0,0.001,0.031,0.0,0.0,0.0,0
2553,0.002,0.0,0.997,0.0,0.001,0.0,0.0,0.0,2
2554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2556,0.0,0.0,0.0,0.138,0.862,0.0,0.0,0.0,4
2557,0.774,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0
2558,0.0,0.0,0.0,0.071,0.929,0.0,0.0,0.0,4
2559,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2561,0.377,0.0,0.0,0.356,0.267,0.0,0.0,0.0,0
2562,0.0,0.0,0.003,0.0,0.997,0.0,0.0,0.0,4
2563,0.0,0.0,0.009,0.013,0.0,0.978,0.0,0.0,5
2564,0.002,0.0,0.998,0.0,0.0,0.0,0.0,0.0,2
2565,0.0,0.0,0.002,0.022,0.976,0.0,0.0,0.0,4
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2567,0.982,0.0,0.003,0.0,0.015,0.0,0.0,0.0,0
2568,0.014,0.0,0.0,0.986,0.0,0.0,0.0,0.0,3
2569,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
2570,0.0,0.0,0.0,0.985,0.015,0.0,0.0,0.0,3
2571,0.0,0.0,0.0,0.012,0.988,0.0,0.0,0.0,4
2572,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2575,0.006,0.0,0.0,0.119,0.874,0.0,0.0,0.0,4
2576,0.0,0.0,0.999,0.0,0.0,0.001,0.0,0.0,2
2577,0.939,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0
2578,0.997,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0
2579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2580,0.991,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0
2581,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2592,0.991,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0
2593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2594,0.026,0.0,0.377,0.596,0.0,0.0,0.0,0.0,3
2595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2598,0.0,0.0,0.001,0.042,0.958,0.0,0.0,0.0,4
2599,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,4
2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2601,0.978,0.0,0.0,0.004,0.0,0.018,0.0,0.0,0
2602,0.0,0.0,0.018,0.0,0.0,0.982,0.0,0.0,5
2603,0.999,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0
2604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2606,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2607,0.0,0.0,0.017,0.0,0.983,0.0,0.0,0.0,4
2608,0.994,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0
2609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2610,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2612,0.0,0.0,0.002,0.112,0.886,0.0,0.0,0.0,4
2613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2616,0.0,0.0,0.0,0.339,0.661,0.0,0.0,0.0,4
2617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2618,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
2619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2620,0.001,0.0,0.004,0.0,0.995,0.0,0.0,0.0,4
2621,0.025,0.0,0.0,0.397,0.579,0.0,0.0,0.0,4
2622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2624,0.958,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0
2625,0.016,0.0,0.0,0.0,0.984,0.0,0.0,0.0,4
2626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2629,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,6
2630,0.0,0.0,0.999,0.0,0.001,0.0,0.0,0.0,2
2631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2633,0.0,0.0,0.002,0.001,0.998,0.0,0.0,0.0,4
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2635,0.001,0.0,0.89,0.0,0.0,0.0,0.109,0.0,2
2636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2637,0.766,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0
2638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2639,0.047,0.0,0.0,0.249,0.704,0.0,0.0,0.0,4
2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2641,0.996,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0
2642,0.0,0.0,0.062,0.0,0.0,0.0,0.938,0.0,6
2643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2644,0.006,0.0,0.007,0.0,0.0,0.987,0.0,0.0,5
2645,0.0,0.0,0.0,0.002,0.997,0.0,0.0,0.0,4
2646,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
2647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2648,0.523,0.0,0.267,0.0,0.21,0.0,0.0,0.0,0
2649,0.932,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0
2650,0.204,0.0,0.0,0.016,0.78,0.0,0.0,0.0,4
2651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2652,0.054,0.0,0.0,0.91,0.036,0.0,0.0,0.0,3
2653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2655,0.101,0.0,0.0,0.0,0.898,0.0,0.0,0.0,4
2656,0.0,0.0,0.248,0.0,0.752,0.0,0.0,0.0,4
2657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2658,0.0,0.0,0.0,0.009,0.99,0.0,0.0,0.0,4
2659,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
2660,0.147,0.0,0.0,0.853,0.0,0.0,0.0,0.0,3
2661,0.936,0.0,0.064,0.0,0.001,0.0,0.0,0.0,0
2662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2663,0.819,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0
2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2665,0.0,0.0,0.043,0.0,0.957,0.0,0.0,0.0,4
2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2667,0.38,0.0,0.546,0.002,0.073,0.0,0.0,0.0,2
2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2670,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2675,0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0
2676,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
2677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2679,0.054,0.0,0.0,0.001,0.944,0.0,0.0,0.0,4
2680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2682,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,5
2683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2685,0.938,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0
2686,0.998,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0
2687,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,3
2688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2689,0.0,0.0,0.0,0.043,0.957,0.0,0.0,0.0,4
2690,0.0,0.0,0.001,0.009,0.99,0.0,0.0,0.0,4
2691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2695,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
2696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2698,0.381,0.0,0.002,0.0,0.0,0.617,0.0,0.0,5
2699,0.006,0.0,0.0,0.0,0.0,0.994,0.0,0.0,5
2700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2702,0.001,0.0,0.0,0.001,0.998,0.0,0.0,0.0,4
2703,0.003,0.0,0.997,0.0,0.0,0.0,0.0,0.0,2
2704,0.989,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0
2705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2707,0.94,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0
2708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2709,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2712,0.001,0.0,0.005,0.993,0.001,0.0,0.0,0.0,3
2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2716,0.186,0.0,0.0,0.002,0.0,0.813,0.0,0.0,5
2717,0.966,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0
2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2720,0.992,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0
2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2722,0.002,0.0,0.011,0.001,0.986,0.0,0.0,0.0,4
2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2724,0.0,0.0,0.0,0.0,0.081,0.0,0.919,0.0,6
2725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2726,0.0,0.0,0.916,0.0,0.084,0.0,0.0,0.0,2
2727,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
2728,0.509,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0
2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2731,0.011,0.0,0.988,0.0,0.001,0.0,0.0,0.0,2
2732,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0
2733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2739,0.112,0.0,0.888,0.0,0.0,0.0,0.0,0.0,2
2740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2741,0.0,0.0,0.0,0.16,0.84,0.0,0.0,0.0,4
2742,0.0,0.0,0.0,0.068,0.932,0.0,0.0,0.0,4
2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2745,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,3
2746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2748,0.671,0.0,0.0,0.0,0.328,0.0,0.0,0.0,0
2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2750,0.002,0.0,0.001,0.048,0.949,0.0,0.0,0.0,4
2751,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0
2752,0.0,0.0,0.164,0.823,0.012,0.0,0.0,0.0,3
2753,0.467,0.0,0.0,0.0,0.532,0.0,0.0,0.0,4
2754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2755,0.002,0.0,0.0,0.75,0.248,0.0,0.0,0.0,3
2756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2758,0.987,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0
2759,0.385,0.0,0.001,0.0,0.614,0.0,0.0,0.0,4
2760,0.988,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0
2761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2764,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
2765,0.235,0.0,0.0,0.765,0.0,0.0,0.0,0.0,3
2766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2770,0.308,0.0,0.0,0.692,0.0,0.0,0.0,0.0,3
2771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2773,0.142,0.0,0.857,0.0,0.001,0.0,0.0,0.0,2
2774,0.459,0.0,0.0,0.0,0.541,0.0,0.0,0.0,4
2775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
2776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2778,0.024,0.0,0.976,0.0,0.0,0.0,0.0,0.0,2
2779,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2780,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2781,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
2782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2783,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,3
2784,0.895,0.0,0.102,0.003,0.0,0.0,0.0,0.0,0
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,7
2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
